GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1
 "00000","United States *", ,SQGDP2,1,"...","All industry total ","Millions of current dollars",12767286.0,12922656.0,13142642.0,13324204.0,13599160.0,13753424.0,13870188.0,14039560.0,14215651.0,14402082.0,14564117.0,14715058.0,14706538.0,14865701.0,14898999.0,14608208.0,14430901.0,14381236.0,14448882.0,14651248.0,14764611.0,14980193.0,15141605.0,15309471.0,15351444.0,15557535.0,15647681.0,15842267.0,16068824.0,16207130.0,16319540.0,16420386.0,16629050.0,16699551.0,16911068.0,17133114.0,17144281.0,17462703.0,17743227.0,17852540.0,17991348.0,18193707.0,18306960.0,18332079.0,18425306.0,18611617.0,18775459.0,18968041.0,19148194.0,19304506.0,19561896.0,19894750.0,20155486.0,20470197.0,20687278.0,20819269.0,21013085.0,21272448.0,21531839.0,21706532.0,21538032.0,19636731.0,21362428.0,21704706.0,22313850.0,23046934.0,23550420.0,24349121.0,24740480.0,25248476.0,25723941.0,26137992.0,26529774.0
 "00000","United States *", ,SQGDP2,2,"..."," Private industries ","Millions of current dollars",11083770.0,11222496.0,11423685.0,11585763.0,11840232.0,11974677.0,12066917.0,12212519.0,12361202.0,12528213.0,12665868.0,12793370.0,12758362.0,12897134.0,12905095.0,12592432.0,12411057.0,12341084.0,12397079.0,12582834.0,12677794.0,12869379.0,13027822.0,13189025.0,13222121.0,13417010.0,13505235.0,13706320.0,13920138.0,14056091.0,14158509.0,14243187.0,14434626.0,14492078.0,14696010.0,14900035.0,14896854.0,15201997.0,15464589.0,15553839.0,15673388.0,15859287.0,15958805.0,15974841.0,16060307.0,16234827.0,16383681.0,16564834.0,16730594.0,16872946.0,17108398.0,17414850.0,17645963.0,17933657.0,18125465.0,18245085.0,18432334.0,18675663.0,18901737.0,19040348.0,18822568.0,16979280.0,18659118.0,18979774.0,19562668.0,20258677.0,20706948.0,21480508.0,21837496.0,22313723.0,22743716.0,23114476.0,23457800.0
 "00000","United States *", ,SQGDP2,3,"11","   Agriculture, forestry, fishing and hunting ","Millions of current dollars",131042.0,131608.0,129501.0,125656.0,121065.0,124642.0,128546.0,131177.0,145057.0,140817.0,142463.0,153675.0,157067.0,153052.0,139815.0,133919.0,123476.0,123806.0,128247.0,140670.0,134684.0,140350.0,148106.0,156579.0,181475.0,173407.0,181364.0,180376.0,181649.0,177809.0,174926.0,180336.0,217344.0,223558.0,220880.0,195356.0,195311.0,210971.0,194570.0,194795.0,179718.0,179707.0,183297.0,177830.0,170356.0,170342.0,165488.0,157207.0,180896.0,178554.0,169840.0,172445.0,177032.0,181441.0,169419.0,169874.0,156320.0,155974.0,160755.0,164924.0,177606.0,132405.0,159031.0,179814.0,173305.0,212144.0,221682.0,219138.0,264880.0,291858.0,296285.0,302608.0,301183.0
 "00000","United States *", ,SQGDP2,6,"21","   Mining, quarrying, and oil and gas extraction ","Millions of current dollars",196404.0,210098.0,232518.0,262645.0,267868.0,272625.0,276998.0,275090.0,282428.0,315248.0,319225.0,339586.0,358168.0,427468.0,431661.0,352764.0,289342.0,262291.0,265139.0,284942.0,306906.0,296778.0,300961.0,320774.0,335908.0,363219.0,359225.0,372787.0,371237.0,355551.0,351502.0,363805.0,370962.0,384081.0,402697.0,393274.0,412701.0,435832.0,432217.0,387426.0,290419.0,279216.0,251444.0,225714.0,196779.0,211885.0,222767.0,240887.0,261010.0,268065.0,272807.0,299704.0,308078.0,322567.0,331543.0,324038.0,305706.0,308686.0,291336.0,289004.0,246406.0,139449.0,193578.0,224812.0,283270.0,310835.0,342263.0,399370.0,432565.0,538673.0,520132.0,442660.0,389990.0
 "00000","United States *", ,SQGDP2,10,"22","   Utilities ","Millions of current dollars",191820.0,189488.0,199880.0,210466.0,220379.0,226594.0,231696.0,227985.0,228354.0,233280.0,235863.0,230032.0,222988.0,240058.0,251869.0,251756.0,263410.0,252633.0,250826.0,264408.0,274608.0,274345.0,282270.0,285202.0,275905.0,289919.0,290304.0,296996.0,273120.0,282699.0,284395.0,282388.0,288295.0,287186.0,283754.0,288424.0,301382.0,295756.0,298138.0,298119.0,299838.0,297068.0,303018.0,296984.0,295236.0,298246.0,307407.0,307135.0,305189.0,313825.0,310873.0,316337.0,318856.0,320546.0,314888.0,321876.0,322614.0,327106.0,335312.0,338173.0,324803.0,333396.0,349685.0,343917.0,372146.0,364071.0,378421.0,399106.0,390395.0,450041.0,469357.0,451008.0,446050.0
 "00000","United States *", ,SQGDP2,11,"23","   Construction ","Millions of current dollars",627506.0,643639.0,664215.0,670894.0,698515.0,698450.0,691536.0,699721.0,715782.0,723123.0,720181.0,703890.0,668495.0,652328.0,640791.0,635503.0,596894.0,569080.0,557742.0,537944.0,519263.0,528035.0,528535.0,527135.0,512214.0,523465.0,530349.0,536435.0,549621.0,553284.0,553767.0,563106.0,572714.0,580131.0,595494.0,606400.0,616391.0,630728.0,644844.0,658641.0,673694.0,690020.0,703357.0,714210.0,730939.0,739136.0,750033.0,770729.0,787277.0,791550.0,804380.0,819325.0,833156.0,842268.0,851676.0,862064.0,886774.0,899794.0,912702.0,916731.0,918090.0,849817.0,895946.0,913630.0,932761.0,937902.0,941235.0,969311.0,986297.0,987909.0,1008856.0,1044993.0,1062023.0
 "00000","United States *", ,SQGDP2,12,"31-33","   Manufacturing ","Millions of current dollars",1669927.0,1667324.0,1702922.0,1729864.0,1779246.0,1797245.0,1793241.0,1804300.0,1800104.0,1856551.0,1862826.0,1863542.0,1802765.0,1818473.0,1831267.0,1755798.0,1689749.0,1673606.0,1697790.0,1742243.0,1753090.0,1784366.0,1818165.0,1843551.0,1842453.0,1870910.0,1875477.0,1905521.0,1921451.0,1937744.0,1946511.0,1932923.0,1984022.0,1969871.0,1995116.0,2040195.0,1997795.0,2039993.0,2089290.0,2086886.0,2118671.0,2134235.0,2154274.0,2116813.0,2097590.0,2103644.0,2103537.0,2106623.0,2144372.0,2170016.0,2211211.0,2273057.0,2296128.0,2326099.0,2346294.0,2371548.0,2343830.0,2368369.0,2379602.0,2383827.0,2321514.0,2052715.0,2294985.0,2297812.0,2381856.0,2463719.0,2496924.0,2644709.0,2703231.0,2767993.0,2808918.0,2894465.0,2904536.0
 "00000","United States *", ,SQGDP2,13,"321,327-339","     Durable goods manufacturing ","Millions of current dollars",944071.0,946404.0,960345.0,974560.0,1004289.0,1003880.0,993981.0,1014766.0,1011455.0,1030721.0,1047718.0,1034298.0,1012042.0,1010825.0,1005244.0,972814.0,897199.0,866775.0,865404.0,892148.0,910525.0,955920.0,990085.0,1005614.0,1005756.0,1006677.0,1013840.0,1045279.0,1053650.0,1069173.0,1067707.0,1070314.0,1092789.0,1093593.0,1109870.0,1121722.0,1103055.0,1123014.0,1156318.0,1159995.0,1177740.0,1182227.0,1191576.0,1186056.0,1185351.0,1183783.0,1187871.0,1194090.0,1207966.0,1221976.0,1242627.0,1269978.0,1280906.0,1292876.0,1307066.0,1316496.0,1327871.0,1330330.0,1326999.0,1327190.0,1304756.0,1144213.0,1322170.0,1324511.0,1357291.0,1391731.0,1378777.0,1452138.0,1486465.0,1503006.0,1543634.0,1595024.0,1592862.0
 "00000","United States *", ,SQGDP2,25,"311-316,322-326","     Nondurable goods manufacturing ","Millions of current dollars",725856.0,720919.0,742577.0,755304.0,774957.0,793365.0,799260.0,789534.0,788648.0,825830.0,815108.0,829244.0,790723.0,807648.0,826023.0,782984.0,792550.0,806832.0,832386.0,850095.0,842565.0,828446.0,828079.0,837937.0,836696.0,864233.0,861637.0,860241.0,867801.0,868572.0,878804.0,862608.0,891234.0,876278.0,885246.0,918473.0,894739.0,916980.0,932972.0,926891.0,940931.0,952008.0,962698.0,930757.0,912239.0,919861.0,915667.0,912533.0,936406.0,948040.0,968584.0,1003078.0,1015222.0,1033222.0,1039228.0,1055052.0,1015958.0,1038039.0,1052603.0,1056637.0,1016758.0,908502.0,972816.0,973301.0,1024565.0,1071988.0,1118147.0,1192571.0,1216766.0,1264987.0,1265283.0,1299440.0,1311674.0
 "00000","United States *", ,SQGDP2,34,"42","   Wholesale trade ","Millions of current dollars",741903.0,745143.0,759651.0,772155.0,793453.0,807397.0,817882.0,826937.0,846876.0,857872.0,859849.0,868179.0,872212.0,887552.0,896308.0,883256.0,837130.0,820566.0,825584.0,852038.0,862283.0,882169.0,907453.0,908020.0,914088.0,934956.0,935924.0,963373.0,982263.0,994885.0,1006487.0,1017528.0,1030413.0,1028169.0,1047296.0,1063114.0,1050593.0,1076031.0,1110413.0,1121371.0,1135050.0,1151513.0,1145444.0,1142261.0,1137149.0,1133166.0,1135116.0,1137952.0,1145406.0,1157362.0,1169944.0,1190205.0,1194270.0,1208863.0,1221869.0,1244484.0,1266097.0,1267335.0,1287833.0,1288530.0,1289834.0,1151064.0,1304536.0,1314349.0,1369461.0,1433379.0,1462100.0,1513047.0,1575003.0,1602401.0,1626884.0,1648961.0,1668108.0
 "00000","United States *", ,SQGDP2,35,"44-45","   Retail trade ","Millions of current dollars",823944.0,834270.0,846086.0,857917.0,866904.0,868177.0,872832.0,871330.0,869585.0,870340.0,867583.0,869981.0,844691.0,850563.0,855659.0,844485.0,825275.0,822736.0,819919.0,841083.0,838084.0,855920.0,854770.0,859423.0,863196.0,867585.0,874340.0,887309.0,902722.0,905634.0,912456.0,919207.0,944376.0,943869.0,955023.0,959036.0,952023.0,969707.0,983519.0,995317.0,1001484.0,1012356.0,1031130.0,1036341.0,1045413.0,1048527.0,1055369.0,1062639.0,1070037.0,1073391.0,1087094.0,1096974.0,1108274.0,1120374.0,1125526.0,1125574.0,1142453.0,1159516.0,1182272.0,1181929.0,1185428.0,1104369.0,1267691.0,1263048.0,1337967.0,1403920.0,1385708.0,1436918.0,1438630.0,1452829.0,1478185.0,1516465.0,1542233.0
 "00000","United States *", ,SQGDP2,36,"48-49","   Transportation and warehousing ","Millions of current dollars",357742.0,368580.0,382428.0,393851.0,401334.0,409302.0,412368.0,418186.0,408061.0,415798.0,411770.0,420482.0,417180.0,422604.0,428158.0,440031.0,410618.0,397947.0,398813.0,410098.0,414262.0,429302.0,442509.0,448017.0,447468.0,452087.0,450428.0,460020.0,466585.0,475870.0,475786.0,475010.0,484553.0,485387.0,492701.0,505781.0,499202.0,516419.0,532496.0,541930.0,553635.0,561719.0,573275.0,575792.0,575095.0,581962.0,580953.0,591481.0,597366.0,606320.0,611995.0,620651.0,633962.0,642770.0,651508.0,666467.0,675745.0,681791.0,689003.0,684310.0,663515.0,513074.0,576493.0,600277.0,628116.0,659548.0,711177.0,754115.0,779113.0,811189.0,829891.0,839649.0,854098.0
 "00000","United States *", ,SQGDP2,45,"51","   Information ","Millions of current dollars",640436.0,649500.0,638854.0,639114.0,633491.0,652012.0,664655.0,657595.0,674604.0,696974.0,721529.0,737063.0,734369.0,754654.0,758432.0,727835.0,719498.0,714106.0,714866.0,737182.0,733897.0,744846.0,769255.0,771723.0,761685.0,768947.0,758943.0,762454.0,758671.0,772234.0,764375.0,755556.0,814835.0,823256.0,832700.0,854637.0,835691.0,842757.0,847669.0,851383.0,878773.0,897617.0,918227.0,936646.0,959872.0,964095.0,976683.0,980418.0,983838.0,993256.0,1010272.0,1029493.0,1034175.0,1070142.0,1083456.0,1081675.0,1096115.0,1124373.0,1138582.0,1147599.0,1153013.0,1123137.0,1196846.0,1214081.0,1253661.0,1307933.0,1323908.0,1367524.0,1357045.0,1365532.0,1416528.0,1439423.0,1468409.0
 "00000","United States *", ,SQGDP2,51,"52","   Finance and insurance ","Millions of current dollars",954696.0,970563.0,990795.0,1009772.0,1044532.0,1043787.0,1047573.0,1065259.0,1079864.0,1049580.0,1037528.0,999294.0,1011553.0,946875.0,869415.0,721314.0,900317.0,987781.0,1012763.0,1022999.0,1027562.0,1016719.0,982194.0,998422.0,1017268.0,1010796.0,1044147.0,1061897.0,1135272.0,1162681.0,1194811.0,1197014.0,1119435.0,1137836.0,1156130.0,1212418.0,1239509.0,1296252.0,1312324.0,1335745.0,1372448.0,1417556.0,1373363.0,1374485.0,1390375.0,1454597.0,1511790.0,1543164.0,1504419.0,1478354.0,1517947.0,1548599.0,1585563.0,1626321.0,1669569.0,1628155.0,1665482.0,1703563.0,1717099.0,1770218.0,1732462.0,1759424.0,1807149.0,1880052.0,1898577.0,1950027.0,1967601.0,2019746.0,1998086.0,1999643.0,1999136.0,2001345.0,2015268.0
 "00000","United States *", ,SQGDP2,56,"53","   Real estate and rental and leasing ","Millions of current dollars",1605609.0,1630717.0,1644068.0,1639191.0,1647384.0,1672747.0,1706848.0,1752627.0,1774902.0,1793022.0,1838326.0,1889952.0,1909297.0,1929925.0,1931690.0,1944492.0,1936740.0,1916633.0,1917660.0,1917699.0,1944482.0,1982195.0,1992209.0,2017956.0,2000742.0,2039509.0,2052847.0,2095927.0,2085736.0,2109146.0,2134397.0,2137929.0,2173700.0,2181216.0,2225893.0,2241237.0,2228414.0,2254674.0,2283734.0,2292054.0,2304541.0,2316810.0,2340411.0,2355425.0,2379208.0,2404190.0,2414151.0,2435458.0,2464830.0,2494090.0,2519409.0,2552152.0,2585392.0,2616877.0,2645458.0,2676030.0,2712817.0,2754117.0,2796234.0,2811129.0,2825562.0,2731145.0,2818296.0,2816552.0,2853686.0,2897300.0,2946071.0,3009575.0,3061729.0,3102060.0,3169867.0,3232236.0,3307363.0
 "00000","United States *", ,SQGDP2,60,"54","   Professional, scientific, and technical services ","Millions of current dollars",834628.0,843489.0,857782.0,872595.0,901472.0,909742.0,918780.0,938080.0,951171.0,964855.0,997389.0,1028032.0,1053210.0,1079331.0,1099809.0,1098934.0,1055251.0,1027763.0,1021733.0,1018691.0,1034984.0,1052386.0,1077737.0,1095482.0,1104209.0,1125456.0,1134594.0,1144368.0,1172582.0,1192547.0,1195179.0,1206860.0,1204116.0,1199641.0,1210985.0,1228213.0,1231698.0,1249018.0,1290955.0,1304462.0,1325472.0,1342572.0,1361121.0,1367831.0,1384750.0,1390575.0,1394311.0,1412300.0,1425922.0,1446421.0,1469027.0,1493720.0,1525729.0,1558621.0,1573557.0,1582508.0,1615288.0,1631736.0,1659307.0,1670670.0,1681641.0,1576494.0,1675956.0,1709843.0,1760843.0,1813983.0,1871242.0,1927924.0,1956261.0,1978603.0,2023883.0,2069126.0,2127488.0
 "00000","United States *", ,SQGDP2,64,"55","   Management of companies and enterprises ","Millions of current dollars",209370.0,211359.0,216849.0,218738.0,226162.0,229677.0,229720.0,236178.0,248382.0,249049.0,251882.0,255114.0,252449.0,255303.0,258795.0,258872.0,236868.0,243211.0,248866.0,250933.0,257613.0,261560.0,266757.0,275369.0,278074.0,278452.0,276422.0,278655.0,291837.0,293459.0,302730.0,320520.0,313928.0,319594.0,320992.0,324006.0,333206.0,327672.0,330902.0,339451.0,346740.0,348224.0,347722.0,348947.0,347815.0,349376.0,351278.0,355324.0,361682.0,367587.0,374162.0,387889.0,386035.0,387332.0,398290.0,399050.0,410359.0,413505.0,411504.0,413150.0,410609.0,399765.0,405791.0,431261.0,435969.0,450986.0,444973.0,461370.0,466776.0,466465.0,473692.0,481312.0,481660.0
 "00000","United States *", ,SQGDP2,65,"56","   Administrative and support and waste management and remediation services ","Millions of current dollars",369503.0,378211.0,383141.0,388279.0,395377.0,395860.0,398145.0,406859.0,415520.0,425929.0,436924.0,444746.0,439359.0,439177.0,439496.0,437005.0,417777.0,409441.0,407475.0,414318.0,425546.0,434913.0,442628.0,448827.0,449400.0,453441.0,457353.0,459703.0,472251.0,472748.0,476099.0,478700.0,480691.0,485380.0,493649.0,499392.0,503476.0,515717.0,523853.0,530505.0,533792.0,537005.0,543719.0,547786.0,550756.0,554515.0,560054.0,573543.0,586603.0,598359.0,609347.0,619028.0,622792.0,630976.0,638660.0,650194.0,657499.0,664420.0,672704.0,675534.0,670893.0,583254.0,650365.0,672665.0,709703.0,725407.0,755238.0,792411.0,829989.0,847597.0,859930.0,867851.0,885515.0
 "00000","United States *", ,SQGDP2,69,"61","   Educational services ","Millions of current dollars",131007.0,132320.0,134167.0,135206.0,140184.0,142308.0,143635.0,145377.0,147661.0,149327.0,152573.0,156493.0,160044.0,164445.0,170697.0,175930.0,185204.0,187192.0,189073.0,191389.0,194878.0,198109.0,200658.0,202203.0,204326.0,205821.0,207064.0,207965.0,212735.0,214649.0,214887.0,214493.0,214974.0,216129.0,217953.0,221492.0,222084.0,225531.0,228162.0,228881.0,230303.0,231452.0,233868.0,238157.0,242665.0,246062.0,246487.0,249626.0,248611.0,247777.0,249453.0,251328.0,255813.0,259090.0,262581.0,267485.0,271087.0,274627.0,276194.0,275152.0,271534.0,241615.0,254608.0,248183.0,256890.0,265787.0,275282.0,280947.0,285490.0,284421.0,292371.0,299535.0,303584.0
 "00000","United States *", ,SQGDP2,70,"62","   Health care and social assistance ","Millions of current dollars",821464.0,830184.0,843255.0,853275.0,876941.0,889642.0,895215.0,907766.0,914937.0,926358.0,943204.0,961396.0,986395.0,1005094.0,1025859.0,1051441.0,1062639.0,1075491.0,1081991.0,1094963.0,1091144.0,1106764.0,1121437.0,1129964.0,1132773.0,1146593.0,1155713.0,1164697.0,1185515.0,1188408.0,1195936.0,1210441.0,1223567.0,1226060.0,1232806.0,1240635.0,1242220.0,1254680.0,1277392.0,1291435.0,1312081.0,1328587.0,1349169.0,1361303.0,1383012.0,1401670.0,1409359.0,1431695.0,1443538.0,1455321.0,1467046.0,1481642.0,1502779.0,1516669.0,1527828.0,1547049.0,1568039.0,1587415.0,1610683.0,1634121.0,1641826.0,1433196.0,1677632.0,1710086.0,1709747.0,1717991.0,1738221.0,1777358.0,1799257.0,1820311.0,1862806.0,1912466.0,1962007.0
 "00000","United States *", ,SQGDP2,76,"71","   Arts, entertainment, and recreation ","Millions of current dollars",118718.0,121089.0,123733.0,125082.0,128759.0,130424.0,129979.0,132625.0,135434.0,136414.0,138360.0,139588.0,140384.0,141802.0,143666.0,147098.0,144217.0,143253.0,145286.0,145401.0,148095.0,151505.0,153299.0,156761.0,155953.0,158606.0,161426.0,158829.0,168063.0,170609.0,172588.0,175848.0,174947.0,175522.0,178133.0,182494.0,186152.0,188999.0,191585.0,190614.0,190858.0,192406.0,194077.0,196881.0,201484.0,204328.0,210433.0,212642.0,212097.0,214798.0,222798.0,221540.0,223512.0,233663.0,233927.0,232604.0,232021.0,234467.0,241187.0,248198.0,222757.0,105922.0,149513.0,169955.0,185390.0,204424.0,231933.0,254311.0,254227.0,260171.0,281795.0,290839.0,312657.0
 "00000","United States *", ,SQGDP2,79,"72","   Accommodation and food services ","Millions of current dollars",352457.0,356370.0,361353.0,365403.0,376345.0,379184.0,381507.0,386952.0,391791.0,393595.0,397191.0,402121.0,398750.0,399764.0,401565.0,398470.0,388494.0,387029.0,388407.0,389935.0,393774.0,402200.0,407786.0,411494.0,414633.0,421312.0,425027.0,432003.0,445026.0,448592.0,451348.0,458861.0,468200.0,470919.0,477032.0,481895.0,483786.0,497223.0,510043.0,519329.0,537591.0,549242.0,559594.0,567444.0,574267.0,579349.0,586734.0,592627.0,601586.0,608557.0,614434.0,618862.0,626165.0,633747.0,640325.0,651389.0,659864.0,670499.0,682936.0,681701.0,625602.0,373758.0,545143.0,545552.0,575001.0,676132.0,732997.0,761703.0,754970.0,776090.0,798719.0,832798.0,865759.0
 "00000","United States *", ,SQGDP2,82,"81","   Other services (except government and government enterprises) ","Millions of current dollars",305596.0,308544.0,312485.0,315660.0,320820.0,324861.0,325761.0,328477.0,330691.0,330080.0,331202.0,330204.0,328984.0,328665.0,330142.0,333530.0,328159.0,326521.0,324898.0,325899.0,322638.0,326918.0,331093.0,332125.0,330350.0,332529.0,334288.0,337004.0,343799.0,347540.0,350331.0,352663.0,353555.0,354273.0,356774.0,362034.0,365222.0,374037.0,382485.0,385494.0,388282.0,391983.0,392295.0,393992.0,397546.0,399164.0,401731.0,403383.0,405914.0,409343.0,416360.0,421899.0,428253.0,435291.0,439090.0,443022.0,444225.0,448371.0,456491.0,465447.0,459473.0,375281.0,435874.0,443885.0,444318.0,463191.0,479971.0,491926.0,503551.0,509938.0,526482.0,546738.0,559867.0
 "00000","United States *", ,SQGDP2,83,"..."," Government and government enterprises ","Millions of current dollars",1683517.0,1700160.0,1718958.0,1738442.0,1758929.0,1778748.0,1803272.0,1827040.0,1854449.0,1873872.0,1898249.0,1921687.0,1948178.0,1968570.0,1993906.0,2015776.0,2019848.0,2040151.0,2051803.0,2068412.0,2086819.0,2110814.0,2113782.0,2120443.0,2129323.0,2140526.0,2142447.0,2135948.0,2148688.0,2151040.0,2161029.0,2177201.0,2194425.0,2207473.0,2215056.0,2233078.0,2247428.0,2260708.0,2278638.0,2298704.0,2317958.0,2334419.0,2348157.0,2357235.0,2365000.0,2376791.0,2391779.0,2403207.0,2417601.0,2431560.0,2453499.0,2479900.0,2509522.0,2536540.0,2561814.0,2574184.0,2580751.0,2596785.0,2630103.0,2666184.0,2715465.0,2657452.0,2703309.0,2724934.0,2751181.0,2788257.0,2843471.0,2868612.0,2902986.0,2934753.0,2980225.0,3023516.0,3071974.0
 "00000","United States *", ,SQGDP2,84,"...","  Federal civilian ","Millions of current dollars",301966.0,304071.0,305560.0,309351.0,314071.0,316756.0,319294.0,322171.0,325066.0,330053.0,335019.0,336610.0,338933.0,341545.0,344474.0,347056.0,351072.0,358313.0,360306.0,364609.0,372803.0,383649.0,381904.0,382493.0,385514.0,386817.0,386512.0,387873.0,387297.0,387542.0,387663.0,385370.0,384172.0,381774.0,375583.0,384755.0,390162.0,393979.0,398952.0,403542.0,408867.0,413450.0,417209.0,420522.0,424103.0,425396.0,429266.0,433579.0,437921.0,441562.0,446138.0,450431.0,455697.0,460822.0,464468.0,467009.0,468758.0,471742.0,475949.0,479015.0,485639.0,494165.0,510782.0,509690.0,516687.0,521094.0,525182.0,527669.0,527402.0,530203.0,536478.0,544254.0,554378.0
 "00000","United States *", ,SQGDP2,85,"...","  Military ","Millions of current dollars",162931.0,165361.0,167696.0,170941.0,171941.0,173241.0,176353.0,177702.0,179386.0,182154.0,186252.0,188940.0,192284.0,196107.0,199895.0,203006.0,203994.0,205744.0,207358.0,209332.0,213644.0,213976.0,212632.0,213020.0,213535.0,214180.0,214554.0,215264.0,214849.0,214342.0,213759.0,211799.0,209776.0,209180.0,208552.0,208176.0,206893.0,206108.0,204912.0,203675.0,204776.0,204470.0,204265.0,203745.0,205214.0,205878.0,206281.0,206847.0,207039.0,206855.0,206870.0,206744.0,200633.0,200557.0,201198.0,202068.0,203305.0,204789.0,206755.0,207735.0,208062.0,213657.0,215411.0,218378.0,228718.0,232084.0,233165.0,234589.0,238183.0,238561.0,240265.0,240408.0,242370.0
 "00000","United States *", ,SQGDP2,86,"...","  State and local ","Millions of current dollars",1139773.0,1152229.0,1165892.0,1178090.0,1190859.0,1206500.0,1224838.0,1243601.0,1264671.0,1276112.0,1290984.0,1308914.0,1328510.0,1340982.0,1357287.0,1370815.0,1369820.0,1379252.0,1384930.0,1392906.0,1399606.0,1410922.0,1414076.0,1417479.0,1420495.0,1428449.0,1428810.0,1421486.0,1433613.0,1436270.0,1446835.0,1465698.0,1487891.0,1503419.0,1516691.0,1526807.0,1536510.0,1547010.0,1561098.0,1577548.0,1591283.0,1605047.0,1614921.0,1621399.0,1627608.0,1636380.0,1646810.0,1653959.0,1664415.0,1675265.0,1691757.0,1711102.0,1732363.0,1751263.0,1769637.0,1777629.0,1778924.0,1791083.0,1817530.0,1846938.0,1884821.0,1813910.0,1843576.0,1861273.0,1876817.0,1904379.0,1951044.0,1969228.0,1994988.0,2021005.0,2056478.0,2088021.0,2124215.0
 "00000","United States *", ,SQGDP2,100,"...","All industry total, overseas activity ","Millions of current dollars",78847.0,78499.0,79811.0,80061.0,82059.0,82252.0,82787.0,83566.0,85326.0,85553.0,85994.0,87224.0,88450.0,89936.0,92250.0,94899.0,94961.0,96842.0,99209.0,101566.0,100767.0,102268.0,105170.0,107451.0,109779.0,111080.0,112571.0,111324.0,112929.0,112887.0,112773.0,114333.0,112585.0,113101.0,114230.0,113340.0,113863.0,113611.0,113676.0,113938.0,113033.0,111452.0,111762.0,111570.0,108075.0,109138.0,109422.0,108822.0,108226.0,107879.0,108734.0,111622.0,120829.0,123898.0,126511.0,127478.0,129765.0,129170.0,129869.0,132496.0,136943.0,135720.0,133541.0,135593.0,128959.0,130700.0,134080.0,137126.0,142414.0,144985.0,147004.0,150834.0,151012.0
 "00000","United States *", ,SQGDP2,101,"...","Government and government enterprises, overseas activity ","Millions of current dollars",78847.0,78499.0,79811.0,80061.0,82059.0,82252.0,82787.0,83566.0,85326.0,85553.0,85994.0,87224.0,88450.0,89936.0,92250.0,94899.0,94961.0,96842.0,99209.0,101566.0,100767.0,102268.0,105170.0,107451.0,109779.0,111080.0,112571.0,111324.0,112929.0,112887.0,112773.0,114333.0,112585.0,113101.0,114230.0,113340.0,113863.0,113611.0,113676.0,113938.0,113033.0,111452.0,111762.0,111570.0,108075.0,109138.0,109422.0,108822.0,108226.0,107879.0,108734.0,111622.0,120829.0,123898.0,126511.0,127478.0,129765.0,129170.0,129869.0,132496.0,136943.0,135720.0,133541.0,135593.0,128959.0,130700.0,134080.0,137126.0,142414.0,144985.0,147004.0,150834.0,151012.0
"Note: See the included footnote file."
"SQGDP2: Gross domestic product (GDP) by state 1/"
"Last updated: June 30, 2023-- new statistics for 2023:Q1."
"U.S. Bureau of Economic Analysis"
